Path,Machine_Type,Dataset,Status,Machine_ID,Sample_ID,nb_echantillon,freq_echantillonnage
Data\fan\test\anomaly_id_00_00000302.wav,fan,test,anomaly,00,00000302,160000,16000
Data\fan\test\anomaly_id_00_00000303.wav,fan,test,anomaly,00,00000303,160000,16000
Data\fan\test\anomaly_id_00_00000304.wav,fan,test,anomaly,00,00000304,160000,16000
Data\fan\test\anomaly_id_00_00000305.wav,fan,test,anomaly,00,00000305,160000,16000
Data\fan\test\anomaly_id_00_00000306.wav,fan,test,anomaly,00,00000306,160000,16000
Data\fan\test\anomaly_id_00_00000307.wav,fan,test,anomaly,00,00000307,160000,16000
Data\fan\test\anomaly_id_00_00000308.wav,fan,test,anomaly,00,00000308,160000,16000
Data\fan\test\anomaly_id_00_00000309.wav,fan,test,anomaly,00,00000309,160000,16000
Data\fan\test\anomaly_id_00_00000310.wav,fan,test,anomaly,00,00000310,160000,16000
Data\fan\test\anomaly_id_00_00000311.wav,fan,test,anomaly,00,00000311,160000,16000
Data\fan\test\anomaly_id_00_00000312.wav,fan,test,anomaly,00,00000312,160000,16000
Data\fan\test\anomaly_id_00_00000313.wav,fan,test,anomaly,00,00000313,160000,16000
Data\fan\test\anomaly_id_00_00000314.wav,fan,test,anomaly,00,00000314,160000,16000
Data\fan\test\anomaly_id_00_00000315.wav,fan,test,anomaly,00,00000315,160000,16000
Data\fan\test\anomaly_id_00_00000316.wav,fan,test,anomaly,00,00000316,160000,16000
Data\fan\test\anomaly_id_00_00000317.wav,fan,test,anomaly,00,00000317,160000,16000
Data\fan\test\anomaly_id_00_00000318.wav,fan,test,anomaly,00,00000318,160000,16000
Data\fan\test\anomaly_id_00_00000319.wav,fan,test,anomaly,00,00000319,160000,16000
Data\fan\test\anomaly_id_00_00000320.wav,fan,test,anomaly,00,00000320,160000,16000
Data\fan\test\anomaly_id_00_00000321.wav,fan,test,anomaly,00,00000321,160000,16000
Data\fan\test\anomaly_id_00_00000322.wav,fan,test,anomaly,00,00000322,160000,16000
Data\fan\test\anomaly_id_00_00000323.wav,fan,test,anomaly,00,00000323,160000,16000
Data\fan\test\anomaly_id_00_00000324.wav,fan,test,anomaly,00,00000324,160000,16000
Data\fan\test\anomaly_id_00_00000325.wav,fan,test,anomaly,00,00000325,160000,16000
Data\fan\test\anomaly_id_00_00000326.wav,fan,test,anomaly,00,00000326,160000,16000
Data\fan\test\anomaly_id_00_00000327.wav,fan,test,anomaly,00,00000327,160000,16000
Data\fan\test\anomaly_id_00_00000328.wav,fan,test,anomaly,00,00000328,160000,16000
Data\fan\test\anomaly_id_00_00000329.wav,fan,test,anomaly,00,00000329,160000,16000
Data\fan\test\anomaly_id_00_00000330.wav,fan,test,anomaly,00,00000330,160000,16000
Data\fan\test\anomaly_id_00_00000331.wav,fan,test,anomaly,00,00000331,160000,16000
Data\fan\test\anomaly_id_00_00000332.wav,fan,test,anomaly,00,00000332,160000,16000
Data\fan\test\anomaly_id_00_00000333.wav,fan,test,anomaly,00,00000333,160000,16000
Data\fan\test\anomaly_id_00_00000334.wav,fan,test,anomaly,00,00000334,160000,16000
Data\fan\test\anomaly_id_00_00000335.wav,fan,test,anomaly,00,00000335,160000,16000
Data\fan\test\anomaly_id_00_00000336.wav,fan,test,anomaly,00,00000336,160000,16000
Data\fan\test\anomaly_id_00_00000337.wav,fan,test,anomaly,00,00000337,160000,16000
Data\fan\test\anomaly_id_00_00000338.wav,fan,test,anomaly,00,00000338,160000,16000
Data\fan\test\anomaly_id_00_00000339.wav,fan,test,anomaly,00,00000339,160000,16000
Data\fan\test\anomaly_id_00_00000340.wav,fan,test,anomaly,00,00000340,160000,16000
Data\fan\test\anomaly_id_00_00000341.wav,fan,test,anomaly,00,00000341,160000,16000
Data\fan\test\anomaly_id_00_00000342.wav,fan,test,anomaly,00,00000342,160000,16000
Data\fan\test\anomaly_id_00_00000343.wav,fan,test,anomaly,00,00000343,160000,16000
Data\fan\test\anomaly_id_00_00000344.wav,fan,test,anomaly,00,00000344,160000,16000
Data\fan\test\anomaly_id_00_00000345.wav,fan,test,anomaly,00,00000345,160000,16000
Data\fan\test\anomaly_id_00_00000346.wav,fan,test,anomaly,00,00000346,160000,16000
Data\fan\test\anomaly_id_00_00000347.wav,fan,test,anomaly,00,00000347,160000,16000
Data\fan\test\anomaly_id_00_00000348.wav,fan,test,anomaly,00,00000348,160000,16000
Data\fan\test\anomaly_id_00_00000349.wav,fan,test,anomaly,00,00000349,160000,16000
Data\fan\test\anomaly_id_00_00000350.wav,fan,test,anomaly,00,00000350,160000,16000
Data\fan\test\anomaly_id_00_00000351.wav,fan,test,anomaly,00,00000351,160000,16000
Data\fan\test\anomaly_id_00_00000352.wav,fan,test,anomaly,00,00000352,160000,16000
Data\fan\test\anomaly_id_00_00000353.wav,fan,test,anomaly,00,00000353,160000,16000
Data\fan\test\anomaly_id_00_00000354.wav,fan,test,anomaly,00,00000354,160000,16000
Data\fan\test\anomaly_id_00_00000355.wav,fan,test,anomaly,00,00000355,160000,16000
Data\fan\test\anomaly_id_00_00000356.wav,fan,test,anomaly,00,00000356,160000,16000
Data\fan\test\anomaly_id_00_00000357.wav,fan,test,anomaly,00,00000357,160000,16000
Data\fan\test\anomaly_id_00_00000358.wav,fan,test,anomaly,00,00000358,160000,16000
Data\fan\test\anomaly_id_00_00000359.wav,fan,test,anomaly,00,00000359,160000,16000
Data\fan\test\anomaly_id_00_00000360.wav,fan,test,anomaly,00,00000360,160000,16000
Data\fan\test\anomaly_id_00_00000361.wav,fan,test,anomaly,00,00000361,160000,16000
Data\fan\test\anomaly_id_00_00000362.wav,fan,test,anomaly,00,00000362,160000,16000
Data\fan\test\anomaly_id_00_00000363.wav,fan,test,anomaly,00,00000363,160000,16000
Data\fan\test\anomaly_id_00_00000364.wav,fan,test,anomaly,00,00000364,160000,16000
Data\fan\test\anomaly_id_00_00000365.wav,fan,test,anomaly,00,00000365,160000,16000
Data\fan\test\anomaly_id_00_00000366.wav,fan,test,anomaly,00,00000366,160000,16000
Data\fan\test\anomaly_id_00_00000367.wav,fan,test,anomaly,00,00000367,160000,16000
Data\fan\test\anomaly_id_00_00000368.wav,fan,test,anomaly,00,00000368,160000,16000
Data\fan\test\anomaly_id_00_00000369.wav,fan,test,anomaly,00,00000369,160000,16000
Data\fan\test\anomaly_id_00_00000370.wav,fan,test,anomaly,00,00000370,160000,16000
Data\fan\test\anomaly_id_00_00000371.wav,fan,test,anomaly,00,00000371,160000,16000
Data\fan\test\anomaly_id_00_00000372.wav,fan,test,anomaly,00,00000372,160000,16000
Data\fan\test\anomaly_id_00_00000373.wav,fan,test,anomaly,00,00000373,160000,16000
Data\fan\test\anomaly_id_00_00000374.wav,fan,test,anomaly,00,00000374,160000,16000
Data\fan\test\anomaly_id_00_00000375.wav,fan,test,anomaly,00,00000375,160000,16000
Data\fan\test\anomaly_id_00_00000376.wav,fan,test,anomaly,00,00000376,160000,16000
Data\fan\test\anomaly_id_00_00000377.wav,fan,test,anomaly,00,00000377,160000,16000
Data\fan\test\anomaly_id_00_00000378.wav,fan,test,anomaly,00,00000378,160000,16000
Data\fan\test\anomaly_id_00_00000379.wav,fan,test,anomaly,00,00000379,160000,16000
Data\fan\test\anomaly_id_00_00000380.wav,fan,test,anomaly,00,00000380,160000,16000
Data\fan\test\anomaly_id_00_00000381.wav,fan,test,anomaly,00,00000381,160000,16000
Data\fan\test\anomaly_id_00_00000382.wav,fan,test,anomaly,00,00000382,160000,16000
Data\fan\test\anomaly_id_00_00000383.wav,fan,test,anomaly,00,00000383,160000,16000
Data\fan\test\anomaly_id_00_00000384.wav,fan,test,anomaly,00,00000384,160000,16000
Data\fan\test\anomaly_id_00_00000385.wav,fan,test,anomaly,00,00000385,160000,16000
Data\fan\test\anomaly_id_00_00000386.wav,fan,test,anomaly,00,00000386,160000,16000
Data\fan\test\anomaly_id_00_00000387.wav,fan,test,anomaly,00,00000387,160000,16000
Data\fan\test\anomaly_id_00_00000388.wav,fan,test,anomaly,00,00000388,160000,16000
Data\fan\test\anomaly_id_00_00000389.wav,fan,test,anomaly,00,00000389,160000,16000
Data\fan\test\anomaly_id_00_00000390.wav,fan,test,anomaly,00,00000390,160000,16000
Data\fan\test\anomaly_id_00_00000391.wav,fan,test,anomaly,00,00000391,160000,16000
Data\fan\test\anomaly_id_00_00000392.wav,fan,test,anomaly,00,00000392,160000,16000
Data\fan\test\anomaly_id_00_00000393.wav,fan,test,anomaly,00,00000393,160000,16000
Data\fan\test\anomaly_id_00_00000394.wav,fan,test,anomaly,00,00000394,160000,16000
Data\fan\test\anomaly_id_00_00000395.wav,fan,test,anomaly,00,00000395,160000,16000
Data\fan\test\anomaly_id_00_00000396.wav,fan,test,anomaly,00,00000396,160000,16000
Data\fan\test\anomaly_id_00_00000397.wav,fan,test,anomaly,00,00000397,160000,16000
Data\fan\test\anomaly_id_00_00000398.wav,fan,test,anomaly,00,00000398,160000,16000
Data\fan\test\anomaly_id_00_00000399.wav,fan,test,anomaly,00,00000399,160000,16000
Data\fan\test\anomaly_id_00_00000400.wav,fan,test,anomaly,00,00000400,160000,16000
Data\fan\test\anomaly_id_00_00000401.wav,fan,test,anomaly,00,00000401,160000,16000
Data\fan\test\anomaly_id_00_00000402.wav,fan,test,anomaly,00,00000402,160000,16000
Data\fan\test\anomaly_id_00_00000403.wav,fan,test,anomaly,00,00000403,160000,16000
Data\fan\test\anomaly_id_00_00000404.wav,fan,test,anomaly,00,00000404,160000,16000
Data\fan\test\anomaly_id_00_00000405.wav,fan,test,anomaly,00,00000405,160000,16000
Data\fan\test\anomaly_id_00_00000406.wav,fan,test,anomaly,00,00000406,160000,16000
Data\fan\test\anomaly_id_02_00000000.wav,fan,test,anomaly,02,00000000,160000,16000
Data\fan\test\anomaly_id_02_00000001.wav,fan,test,anomaly,02,00000001,160000,16000
Data\fan\test\anomaly_id_02_00000002.wav,fan,test,anomaly,02,00000002,160000,16000
Data\fan\test\anomaly_id_02_00000003.wav,fan,test,anomaly,02,00000003,160000,16000
Data\fan\test\anomaly_id_02_00000004.wav,fan,test,anomaly,02,00000004,160000,16000
Data\fan\test\anomaly_id_02_00000005.wav,fan,test,anomaly,02,00000005,160000,16000
Data\fan\test\anomaly_id_02_00000006.wav,fan,test,anomaly,02,00000006,160000,16000
Data\fan\test\anomaly_id_02_00000007.wav,fan,test,anomaly,02,00000007,160000,16000
Data\fan\test\anomaly_id_02_00000008.wav,fan,test,anomaly,02,00000008,160000,16000
Data\fan\test\anomaly_id_02_00000009.wav,fan,test,anomaly,02,00000009,160000,16000
Data\fan\test\anomaly_id_02_00000010.wav,fan,test,anomaly,02,00000010,160000,16000
Data\fan\test\anomaly_id_02_00000011.wav,fan,test,anomaly,02,00000011,160000,16000
Data\fan\test\anomaly_id_02_00000012.wav,fan,test,anomaly,02,00000012,160000,16000
Data\fan\test\anomaly_id_02_00000013.wav,fan,test,anomaly,02,00000013,160000,16000
Data\fan\test\anomaly_id_02_00000014.wav,fan,test,anomaly,02,00000014,160000,16000
Data\fan\test\anomaly_id_02_00000015.wav,fan,test,anomaly,02,00000015,160000,16000
Data\fan\test\anomaly_id_02_00000016.wav,fan,test,anomaly,02,00000016,160000,16000
Data\fan\test\anomaly_id_02_00000017.wav,fan,test,anomaly,02,00000017,160000,16000
Data\fan\test\anomaly_id_02_00000018.wav,fan,test,anomaly,02,00000018,160000,16000
Data\fan\test\anomaly_id_02_00000019.wav,fan,test,anomaly,02,00000019,160000,16000
Data\fan\test\anomaly_id_02_00000020.wav,fan,test,anomaly,02,00000020,160000,16000
Data\fan\test\anomaly_id_02_00000021.wav,fan,test,anomaly,02,00000021,160000,16000
Data\fan\test\anomaly_id_02_00000022.wav,fan,test,anomaly,02,00000022,160000,16000
Data\fan\test\anomaly_id_02_00000023.wav,fan,test,anomaly,02,00000023,160000,16000
Data\fan\test\anomaly_id_02_00000024.wav,fan,test,anomaly,02,00000024,160000,16000
Data\fan\test\anomaly_id_02_00000025.wav,fan,test,anomaly,02,00000025,160000,16000
Data\fan\test\anomaly_id_02_00000026.wav,fan,test,anomaly,02,00000026,160000,16000
Data\fan\test\anomaly_id_02_00000027.wav,fan,test,anomaly,02,00000027,160000,16000
Data\fan\test\anomaly_id_02_00000028.wav,fan,test,anomaly,02,00000028,160000,16000
Data\fan\test\anomaly_id_02_00000029.wav,fan,test,anomaly,02,00000029,160000,16000
Data\fan\test\anomaly_id_02_00000030.wav,fan,test,anomaly,02,00000030,160000,16000
Data\fan\test\anomaly_id_02_00000031.wav,fan,test,anomaly,02,00000031,160000,16000
Data\fan\test\anomaly_id_02_00000032.wav,fan,test,anomaly,02,00000032,160000,16000
Data\fan\test\anomaly_id_02_00000033.wav,fan,test,anomaly,02,00000033,160000,16000
Data\fan\test\anomaly_id_02_00000034.wav,fan,test,anomaly,02,00000034,160000,16000
Data\fan\test\anomaly_id_02_00000035.wav,fan,test,anomaly,02,00000035,160000,16000
Data\fan\test\anomaly_id_02_00000036.wav,fan,test,anomaly,02,00000036,160000,16000
Data\fan\test\anomaly_id_02_00000037.wav,fan,test,anomaly,02,00000037,160000,16000
Data\fan\test\anomaly_id_02_00000038.wav,fan,test,anomaly,02,00000038,160000,16000
Data\fan\test\anomaly_id_02_00000039.wav,fan,test,anomaly,02,00000039,160000,16000
Data\fan\test\anomaly_id_02_00000040.wav,fan,test,anomaly,02,00000040,160000,16000
Data\fan\test\anomaly_id_02_00000041.wav,fan,test,anomaly,02,00000041,160000,16000
Data\fan\test\anomaly_id_02_00000042.wav,fan,test,anomaly,02,00000042,160000,16000
Data\fan\test\anomaly_id_02_00000043.wav,fan,test,anomaly,02,00000043,160000,16000
Data\fan\test\anomaly_id_02_00000044.wav,fan,test,anomaly,02,00000044,160000,16000
Data\fan\test\anomaly_id_02_00000045.wav,fan,test,anomaly,02,00000045,160000,16000
Data\fan\test\anomaly_id_02_00000046.wav,fan,test,anomaly,02,00000046,160000,16000
Data\fan\test\anomaly_id_02_00000047.wav,fan,test,anomaly,02,00000047,160000,16000
Data\fan\test\anomaly_id_02_00000048.wav,fan,test,anomaly,02,00000048,160000,16000
Data\fan\test\anomaly_id_02_00000049.wav,fan,test,anomaly,02,00000049,160000,16000
Data\fan\test\anomaly_id_02_00000050.wav,fan,test,anomaly,02,00000050,160000,16000
Data\fan\test\anomaly_id_02_00000051.wav,fan,test,anomaly,02,00000051,160000,16000
Data\fan\test\anomaly_id_02_00000052.wav,fan,test,anomaly,02,00000052,160000,16000
Data\fan\test\anomaly_id_02_00000053.wav,fan,test,anomaly,02,00000053,160000,16000
Data\fan\test\anomaly_id_02_00000054.wav,fan,test,anomaly,02,00000054,160000,16000
Data\fan\test\anomaly_id_02_00000055.wav,fan,test,anomaly,02,00000055,160000,16000
Data\fan\test\anomaly_id_02_00000056.wav,fan,test,anomaly,02,00000056,160000,16000
Data\fan\test\anomaly_id_02_00000057.wav,fan,test,anomaly,02,00000057,160000,16000
Data\fan\test\anomaly_id_02_00000058.wav,fan,test,anomaly,02,00000058,160000,16000
Data\fan\test\anomaly_id_02_00000059.wav,fan,test,anomaly,02,00000059,160000,16000
Data\fan\test\anomaly_id_02_00000060.wav,fan,test,anomaly,02,00000060,160000,16000
Data\fan\test\anomaly_id_02_00000061.wav,fan,test,anomaly,02,00000061,160000,16000
Data\fan\test\anomaly_id_02_00000062.wav,fan,test,anomaly,02,00000062,160000,16000
Data\fan\test\anomaly_id_02_00000063.wav,fan,test,anomaly,02,00000063,160000,16000
Data\fan\test\anomaly_id_02_00000064.wav,fan,test,anomaly,02,00000064,160000,16000
Data\fan\test\anomaly_id_02_00000065.wav,fan,test,anomaly,02,00000065,160000,16000
Data\fan\test\anomaly_id_02_00000066.wav,fan,test,anomaly,02,00000066,160000,16000
Data\fan\test\anomaly_id_02_00000067.wav,fan,test,anomaly,02,00000067,160000,16000
Data\fan\test\anomaly_id_02_00000068.wav,fan,test,anomaly,02,00000068,160000,16000
Data\fan\test\anomaly_id_02_00000069.wav,fan,test,anomaly,02,00000069,160000,16000
Data\fan\test\anomaly_id_02_00000070.wav,fan,test,anomaly,02,00000070,160000,16000
Data\fan\test\anomaly_id_02_00000071.wav,fan,test,anomaly,02,00000071,160000,16000
Data\fan\test\anomaly_id_02_00000072.wav,fan,test,anomaly,02,00000072,160000,16000
Data\fan\test\anomaly_id_02_00000073.wav,fan,test,anomaly,02,00000073,160000,16000
Data\fan\test\anomaly_id_02_00000074.wav,fan,test,anomaly,02,00000074,160000,16000
Data\fan\test\anomaly_id_02_00000075.wav,fan,test,anomaly,02,00000075,160000,16000
Data\fan\test\anomaly_id_02_00000076.wav,fan,test,anomaly,02,00000076,160000,16000
Data\fan\test\anomaly_id_02_00000077.wav,fan,test,anomaly,02,00000077,160000,16000
Data\fan\test\anomaly_id_02_00000078.wav,fan,test,anomaly,02,00000078,160000,16000
Data\fan\test\anomaly_id_02_00000079.wav,fan,test,anomaly,02,00000079,160000,16000
Data\fan\test\anomaly_id_02_00000080.wav,fan,test,anomaly,02,00000080,160000,16000
Data\fan\test\anomaly_id_02_00000081.wav,fan,test,anomaly,02,00000081,160000,16000
Data\fan\test\anomaly_id_02_00000082.wav,fan,test,anomaly,02,00000082,160000,16000
Data\fan\test\anomaly_id_02_00000083.wav,fan,test,anomaly,02,00000083,160000,16000
Data\fan\test\anomaly_id_02_00000084.wav,fan,test,anomaly,02,00000084,160000,16000
Data\fan\test\anomaly_id_02_00000085.wav,fan,test,anomaly,02,00000085,160000,16000
Data\fan\test\anomaly_id_02_00000086.wav,fan,test,anomaly,02,00000086,160000,16000
Data\fan\test\anomaly_id_02_00000087.wav,fan,test,anomaly,02,00000087,160000,16000
Data\fan\test\anomaly_id_02_00000088.wav,fan,test,anomaly,02,00000088,160000,16000
Data\fan\test\anomaly_id_02_00000089.wav,fan,test,anomaly,02,00000089,160000,16000
Data\fan\test\anomaly_id_02_00000090.wav,fan,test,anomaly,02,00000090,160000,16000
Data\fan\test\anomaly_id_02_00000091.wav,fan,test,anomaly,02,00000091,160000,16000
Data\fan\test\anomaly_id_02_00000092.wav,fan,test,anomaly,02,00000092,160000,16000
Data\fan\test\anomaly_id_02_00000093.wav,fan,test,anomaly,02,00000093,160000,16000
Data\fan\test\anomaly_id_02_00000094.wav,fan,test,anomaly,02,00000094,160000,16000
Data\fan\test\anomaly_id_02_00000095.wav,fan,test,anomaly,02,00000095,160000,16000
Data\fan\test\anomaly_id_02_00000096.wav,fan,test,anomaly,02,00000096,160000,16000
Data\fan\test\anomaly_id_02_00000097.wav,fan,test,anomaly,02,00000097,160000,16000
Data\fan\test\anomaly_id_02_00000098.wav,fan,test,anomaly,02,00000098,160000,16000
Data\fan\test\anomaly_id_02_00000099.wav,fan,test,anomaly,02,00000099,160000,16000
Data\fan\test\anomaly_id_02_00000100.wav,fan,test,anomaly,02,00000100,160000,16000
Data\fan\test\anomaly_id_02_00000101.wav,fan,test,anomaly,02,00000101,160000,16000
Data\fan\test\anomaly_id_02_00000102.wav,fan,test,anomaly,02,00000102,160000,16000
Data\fan\test\anomaly_id_02_00000103.wav,fan,test,anomaly,02,00000103,160000,16000
Data\fan\test\anomaly_id_02_00000104.wav,fan,test,anomaly,02,00000104,160000,16000
Data\fan\test\anomaly_id_02_00000105.wav,fan,test,anomaly,02,00000105,160000,16000
Data\fan\test\anomaly_id_02_00000106.wav,fan,test,anomaly,02,00000106,160000,16000
Data\fan\test\anomaly_id_02_00000107.wav,fan,test,anomaly,02,00000107,160000,16000
Data\fan\test\anomaly_id_02_00000108.wav,fan,test,anomaly,02,00000108,160000,16000
Data\fan\test\anomaly_id_02_00000109.wav,fan,test,anomaly,02,00000109,160000,16000
Data\fan\test\anomaly_id_02_00000110.wav,fan,test,anomaly,02,00000110,160000,16000
Data\fan\test\anomaly_id_02_00000111.wav,fan,test,anomaly,02,00000111,160000,16000
Data\fan\test\anomaly_id_02_00000112.wav,fan,test,anomaly,02,00000112,160000,16000
Data\fan\test\anomaly_id_02_00000113.wav,fan,test,anomaly,02,00000113,160000,16000
Data\fan\test\anomaly_id_02_00000114.wav,fan,test,anomaly,02,00000114,160000,16000
Data\fan\test\anomaly_id_02_00000115.wav,fan,test,anomaly,02,00000115,160000,16000
Data\fan\test\anomaly_id_02_00000116.wav,fan,test,anomaly,02,00000116,160000,16000
Data\fan\test\anomaly_id_02_00000117.wav,fan,test,anomaly,02,00000117,160000,16000
Data\fan\test\anomaly_id_02_00000118.wav,fan,test,anomaly,02,00000118,160000,16000
Data\fan\test\anomaly_id_02_00000119.wav,fan,test,anomaly,02,00000119,160000,16000
Data\fan\test\anomaly_id_02_00000120.wav,fan,test,anomaly,02,00000120,160000,16000
Data\fan\test\anomaly_id_02_00000121.wav,fan,test,anomaly,02,00000121,160000,16000
Data\fan\test\anomaly_id_02_00000122.wav,fan,test,anomaly,02,00000122,160000,16000
Data\fan\test\anomaly_id_02_00000123.wav,fan,test,anomaly,02,00000123,160000,16000
Data\fan\test\anomaly_id_02_00000124.wav,fan,test,anomaly,02,00000124,160000,16000
Data\fan\test\anomaly_id_02_00000125.wav,fan,test,anomaly,02,00000125,160000,16000
Data\fan\test\anomaly_id_02_00000126.wav,fan,test,anomaly,02,00000126,160000,16000
Data\fan\test\anomaly_id_02_00000127.wav,fan,test,anomaly,02,00000127,160000,16000
